datetime,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote
2021-09-18 02:00:00,47590.26,47692.79,47521.26,47644.99,4335.422,206425741.64735,59736,2026.021,96473984.09412
2021-09-18 03:00:00,47645.0,47998.95,47645.0,47917.73,10211.527,488374407.41137,100029,5722.351,273704979.78821
2021-09-18 04:00:00,47918.43,48340.0,47907.85,48322.61,15524.45,747306998.33236,136579,8460.841,407327202.81141
2021-09-18 05:00:00,48322.62,48792.0,48269.9,48665.76,19115.74,927421519.36184,173895,10524.989,510750669.05665
2021-09-18 06:00:00,48665.77,48757.41,48482.76,48593.43,12390.194,602655134.21931,118535,5666.405,275668294.04393
2021-09-18 07:00:00,48593.43,48733.98,48510.0,48621.6,6945.082,337633532.53094,79547,3452.753,167862856.61742
2021-09-18 08:00:00,48621.6,48768.63,48572.0,48661.69,6659.079,324109743.3483,76128,3486.72,169722244.29799
2021-09-18 09:00:00,48661.68,48850.0,48501.81,48618.84,9521.408,463304780.49076,91705,4892.71,238142426.60794
2021-09-18 10:00:00,48618.85,48700.36,48550.51,48594.04,3857.513,187587981.99802,54023,1951.374,94903016.5032
2021-09-18 11:00:00,48594.04,48659.89,48321.0,48383.15,8200.961,397730521.06217,83042,3128.176,151741847.57309
2021-09-18 12:00:00,48384.34,48686.29,48256.0,48379.37,15422.137,747460811.94578,144040,8019.222,388660983.86299
2021-09-18 13:00:00,48379.38,48544.0,48326.0,48458.54,6281.403,304233798.92489,74039,3099.106,150111744.89456
2021-09-18 14:00:00,48458.54,48528.9,48379.13,48476.26,6357.619,308099534.99876,68628,3027.353,146715169.14462
2021-09-18 15:00:00,48476.26,48557.36,48257.0,48420.21,6937.624,335878359.71752,73343,3483.225,168652525.251
2021-09-18 16:00:00,48420.22,48521.65,48168.0,48212.15,9052.659,437371433.96853,94711,4346.303,210034636.74501
2021-09-18 17:00:00,48212.16,48390.0,48108.02,48344.99,7655.367,369323476.71318,84479,4031.004,194490461.05942
2021-09-18 18:00:00,48344.99,48432.42,48229.65,48298.42,4372.299,211286389.1286,54695,1957.662,94608122.67243
2021-09-18 19:00:00,48297.83,48303.28,48057.0,48272.23,5580.909,268871048.73168,67763,2714.815,130814867.3455
2021-09-18 20:00:00,48272.24,48278.03,47813.66,47970.69,13179.94,632126729.02345,125150,6178.942,296331893.03166
2021-09-18 21:00:00,47970.59,48120.0,47862.09,47885.0,4443.438,213348253.42757,60146,2110.073,101333299.65584
2021-09-18 22:00:00,47885.0,48083.91,47843.33,48051.63,4858.482,233123336.03774,59303,2562.83,122976180.15539
2021-09-18 23:00:00,48051.63,48374.26,47960.0,48285.15,9899.342,477090809.69924,95130,4933.912,237780485.87411
2021-09-19 00:00:00,48284.61,48364.64,47911.88,47940.54,7828.19,376575702.87898,83753,3516.353,169134420.46564
2021-09-19 01:00:00,47940.54,47940.54,47590.33,47869.39,11291.256,539485001.45417,115725,5090.287,243253313.55758
2021-09-19 02:00:00,47868.78,48021.02,47756.22,48008.17,5771.441,276517945.54031,67707,3062.117,146720388.02371
2021-09-19 03:00:00,48008.18,48050.0,47779.17,47850.55,4028.312,192921010.63669,55701,1896.055,90813929.12774
2021-09-19 04:00:00,47850.54,48035.97,47770.42,47855.99,4775.719,228634160.19214,56816,2386.689,114271890.869
2021-09-19 05:00:00,47855.99,48030.16,47772.5,48008.67,3953.498,189473598.03471,50490,2061.25,98797007.92247
2021-09-19 06:00:00,48008.67,48150.0,47881.85,48124.95,7260.622,348701292.50009,76039,3832.059,184051893.75383
2021-09-19 07:00:00,48124.95,48229.2,47931.0,48156.25,6663.32,320568397.05332,75743,3232.03,155500336.0236
2021-09-19 08:00:00,48159.2,48308.37,48130.38,48250.04,6153.993,296810246.69634,75544,3082.143,148667154.95522
2021-09-19 09:00:00,48250.04,48343.56,48072.01,48120.0,5440.899,262226953.19694,69881,2614.167,126013998.98401
2021-09-19 10:00:00,48120.01,48181.2,48062.0,48077.69,4261.595,205061436.04148,58453,2276.697,109562303.2874
2021-09-19 11:00:00,48077.69,48092.0,47186.03,47344.16,25825.796,1229041775.08321,227213,11496.844,547130038.48837
2021-09-19 12:00:00,47344.16,47449.46,47050.0,47281.6,21013.387,993137242.22561,181959,9819.307,464151602.48565
2021-09-19 13:00:00,47281.6,47384.17,47200.22,47328.0,8107.74,383592147.12228,85940,4188.766,198184613.35622
2021-09-19 14:00:00,47328.71,47705.0,47270.0,47571.66,13261.14,630232978.40809,119052,7151.257,339856378.21439
2021-09-19 15:00:00,47571.66,47770.0,47525.0,47656.61,7556.558,360155426.12916,81916,3852.893,183652297.26191
2021-09-19 16:00:00,47656.62,47744.53,47505.0,47555.74,8108.489,386221414.1531,80172,3957.956,188536461.56743
2021-09-19 17:00:00,47555.74,47673.73,47302.63,47384.0,7926.997,376248686.4167,79655,3723.026,176758739.72166
2021-09-19 18:00:00,47383.99,47800.0,47302.99,47662.42,8729.593,415490815.40302,85088,4293.586,204356390.61142
2021-09-19 19:00:00,47662.42,47750.0,47350.0,47389.98,5532.998,263165879.69994,63881,2563.162,121923324.07327
2021-09-19 20:00:00,47389.99,47610.0,47262.01,47593.15,5504.156,261087107.44421,66478,3013.069,142938498.52925
2021-09-19 21:00:00,47593.14,47675.0,47355.0,47464.22,5010.052,238029462.70272,62782,2420.645,115006826.5496
2021-09-19 22:00:00,47464.22,47619.8,46840.0,47052.45,20989.578,988995226.4377,169918,9679.775,456080213.84333
2021-09-19 23:00:00,47052.5,47378.95,46982.0,47256.91,7636.604,360205437.52186,84135,3853.917,181794019.93755
2021-09-20 00:00:00,47256.92,47345.0,46786.0,46998.36,14204.266,667636466.09449,129937,6566.588,308650472.09491
2021-09-20 01:00:00,46998.36,47294.0,46920.6,47223.51,5860.003,276213991.31894,71223,3340.605,157470610.93828
2021-09-20 02:00:00,47223.51,47265.03,45803.01,45954.95,38281.967,1772303406.1839,290028,16152.276,747356740.71742
2021-09-20 03:00:00,45952.0,46080.0,45111.0,45552.92,32834.154,1495843292.84298,260771,15235.783,694201925.77068
2021-09-20 04:00:00,45552.92,45782.55,45345.4,45655.6,12467.498,568074349.24625,122783,6486.002,295584750.4195
2021-09-20 05:00:00,45655.6,45845.0,45600.0,45729.33,6639.237,303629634.54163,75864,3349.067,153183501.71411
2021-09-20 06:00:00,45729.79,45799.0,45450.01,45641.49,7744.468,353231619.59967,86589,3966.551,180942310.08729
2021-09-20 07:00:00,45641.5,45797.58,44377.55,44825.72,33361.522,1500955302.38586,270125,15192.956,683689776.43529
2021-09-20 08:00:00,44825.73,45159.39,44680.0,45055.51,14951.761,672494430.68834,142584,8053.448,362245672.21103
2021-09-20 09:00:00,45055.5,45199.0,44764.81,44864.29,11458.751,515437204.92236,114902,5363.08,241284222.27236
2021-09-20 10:00:00,44864.28,45300.0,44234.29,44594.14,39627.467,1773693757.18617,322837,19169.992,858292630.8471
2021-09-20 11:00:00,44594.14,44637.66,43200.0,43731.44,70419.796,3093342230.45074,526523,32465.648,1426493168.59229
2021-09-20 12:00:00,43730.01,44050.55,42467.86,43535.0,82924.458,3585328569.75228,671746,40203.933,1739311836.05397
2021-09-20 13:00:00,43535.0,44148.84,43143.0,44037.11,39272.013,1715983402.49892,347821,20120.298,879498046.73397
2021-09-20 14:00:00,44037.12,44122.23,43701.0,43798.2,21094.602,926082630.03468,181205,10004.736,439207625.54989
2021-09-20 15:00:00,43798.0,44024.16,43400.0,43836.9,24160.241,1057658936.17424,189051,12107.031,530119685.63516
2021-09-20 16:00:00,43836.9,44108.83,43573.41,43841.6,16767.658,735761847.72845,157408,8639.328,379125171.06227
2021-09-20 17:00:00,43842.2,44260.0,43729.51,44040.82,11241.355,494354106.15259,112858,5995.806,263727897.91047
2021-09-20 18:00:00,44040.82,44117.6,43222.0,43416.21,19742.178,860400127.83592,182105,9590.813,417987222.08599
2021-09-20 19:00:00,43416.21,43966.09,42910.0,43852.02,30973.414,1344502692.76588,269849,16126.906,700217771.12975
2021-09-20 20:00:00,43852.01,43971.35,43210.65,43547.88,12856.054,560486985.82397,128224,6041.468,263315860.23674
2021-09-20 21:00:00,43548.03,43925.0,43438.52,43536.47,8983.26,392413752.22314,105668,4556.644,199088384.42969
2021-09-20 22:00:00,43536.46,43940.13,43037.03,43347.99,12888.14,560330608.16748,130976,6166.688,268132470.49777
2021-09-20 23:00:00,43347.98,43637.33,42561.62,43026.6,32010.366,1375007205.19507,266793,15625.257,671380336.62627
2021-09-21 00:00:00,43026.61,43058.0,40129.23,41673.94,105811.463,4386010491.25712,758650,49421.4,2047615451.25037
2021-09-21 01:00:00,41673.93,42832.89,41541.8,42737.99,29952.978,1264731801.15157,245727,15704.644,663352677.04724
2021-09-21 02:00:00,42740.25,43103.74,42500.17,42874.08,18344.927,784944985.27537,155528,8902.785,381024636.30954
2021-09-21 03:00:00,42874.08,42950.0,42566.29,42668.97,11020.83,471222370.95252,105892,4986.672,213223378.85377
2021-09-21 04:00:00,42668.98,42874.53,42284.49,42417.02,14661.077,623329863.901,130977,7164.36,304596666.59138
2021-09-21 05:00:00,42417.02,42740.0,42154.36,42549.97,12752.27,540964240.02799,122785,6723.472,285298335.95497
2021-09-21 06:00:00,42549.97,43056.87,42539.27,42873.19,14201.705,607912572.41753,128826,7313.338,313058978.97132
2021-09-21 07:00:00,42873.19,43330.0,42717.27,43282.03,15019.34,646406311.61344,140585,8101.313,348819657.77087
2021-09-21 08:00:00,43281.63,43460.0,43026.16,43245.64,14026.702,606350038.2033,139616,6818.063,294823018.79065
2021-09-21 09:00:00,43245.64,43410.65,43055.4,43136.3,10028.405,433227456.32752,107773,4906.626,212025039.79533
2021-09-21 10:00:00,43136.3,43629.6,43050.0,43420.65,13989.731,606115589.94076,136006,7311.892,316909853.88204
2021-09-21 11:00:00,43420.66,43554.93,43213.43,43269.19,10085.823,437495127.24476,105764,4682.816,203134879.68344
2021-09-21 12:00:00,43269.19,43535.55,43053.74,43109.73,17460.461,755205644.44002,162702,8770.935,379389297.97459
2021-09-21 13:00:00,43109.73,43322.7,42822.01,43122.12,18778.61,808828005.10754,174381,9465.719,407753386.64271
2021-09-21 14:00:00,43122.12,43162.77,42151.0,42419.5,33306.023,1418719115.96249,276382,15119.188,644041965.4351
2021-09-21 15:00:00,42419.5,43337.77,42305.15,43066.21,24611.311,1054640142.34346,211118,13443.262,576028367.48697
2021-09-21 16:00:00,43065.58,43272.81,42355.0,42450.8,24154.144,1033861334.86968,220859,12118.677,518766097.79969
2021-09-21 17:00:00,42450.8,42600.0,41480.11,41687.77,41599.742,1746829651.86034,355196,19649.644,825295236.9909
2021-09-21 18:00:00,41687.77,42819.31,41616.8,42200.01,43712.447,1850150871.91861,350512,23983.551,1014771850.8198
2021-09-21 19:00:00,42200.01,42484.21,41716.07,41999.99,21149.074,890094631.04763,195394,10434.181,439197507.19353
2021-09-21 20:00:00,41999.99,42325.0,40733.6,40964.71,45337.129,1875150945.43571,391392,22220.445,919058224.44162
2021-09-21 21:00:00,40964.7,41948.0,39503.58,41366.68,82118.75,3337375590.53256,648414,38454.249,1564946538.50153
2021-09-21 22:00:00,41366.7,41641.0,40466.0,40519.37,28366.339,1165839455.72907,252417,13616.26,560020487.92016
2021-09-21 23:00:00,40519.38,41060.0,40211.49,40726.1,32752.721,1328799222.68378,285332,17259.771,700546576.28589
2021-09-22 00:00:00,40727.83,41477.96,40551.49,41008.7,30153.162,1234414661.88803,263912,15363.237,629082247.09031
2021-09-22 01:00:00,41008.69,42349.0,40803.23,42180.0,35368.109,1479460683.5653,299653,18430.791,771112524.26538
2021-09-22 02:00:00,42180.0,42269.74,41883.51,42005.0,12600.774,529907400.24012,123265,6360.522,267512461.46826
2021-09-22 03:00:00,42004.39,42400.0,41983.31,42045.65,11107.666,468489056.92679,119101,5628.962,237459138.98178
2021-09-22 04:00:00,42045.66,42204.31,41808.19,41891.43,10581.932,444364642.61264,113293,5239.217,220071515.18606
2021-09-22 05:00:00,41891.43,42222.0,41832.82,42014.83,8943.857,375823784.36662,97049,4925.553,207007239.47692
2021-09-22 06:00:00,42013.84,42352.69,41860.24,42305.99,11976.88,504967307.64764,114013,6472.4,272924496.82271
2021-09-22 07:00:00,42305.36,42730.24,42120.0,42522.33,15458.385,656035156.11551,157004,8236.183,349584864.18285
2021-09-22 08:00:00,42522.33,42595.66,42231.3,42279.62,10462.754,443515643.98803,112978,5008.599,212324943.15909
2021-09-22 09:00:00,42279.62,42439.77,42135.55,42379.94,9334.873,394602186.43397,109071,4906.082,207433744.10274
2021-09-22 10:00:00,42379.94,42492.99,41925.93,42149.96,12291.576,518295743.51099,134456,6015.794,253701344.82042
2021-09-22 11:00:00,42149.96,42198.88,41838.04,41919.42,12421.172,521493306.08912,135184,5883.694,247033453.84413
2021-09-22 12:00:00,41919.43,42222.22,41868.86,42163.98,9948.768,418375184.37909,118971,5588.876,235052695.81387
2021-09-22 13:00:00,42163.98,42663.73,42044.0,42352.21,22162.589,938387503.52734,214440,10980.459,465007631.32298
2021-09-22 14:00:00,42352.22,42578.67,42252.67,42298.58,16389.976,695225077.52922,161138,8078.966,342779916.71656
2021-09-22 15:00:00,42298.57,43290.0,42298.57,43198.05,31365.851,1344818262.77711,293877,17926.099,768606376.65292
2021-09-22 16:00:00,43198.06,43444.0,43054.96,43312.26,19049.51,824014797.43485,188579,9427.353,407917965.03773
2021-09-22 17:00:00,43312.89,43388.17,42902.07,43119.39,15667.28,675670189.87817,149399,7204.8,310765586.92291
2021-09-22 18:00:00,43113.16,43989.98,42905.0,43118.51,52719.466,2297657957.50452,443929,26935.425,1174077580.6819
2021-09-22 19:00:00,43118.51,43540.0,42823.53,43375.74,18087.62,782402449.00619,173241,9191.538,397699598.75781
2021-09-22 20:00:00,43373.59,43519.82,43151.0,43397.36,7429.262,321936596.1273,88477,3681.157,159557353.83479
2021-09-22 21:00:00,43397.36,43647.14,43001.0,43227.7,10851.778,470304079.04657,103380,5104.18,221339539.62315
2021-09-22 22:00:00,43227.69,43550.0,43158.93,43482.95,9989.967,433293160.72859,96538,5457.166,236737111.37983
2021-09-22 23:00:00,43482.96,43662.95,43432.44,43520.0,6486.545,282373341.29228,73404,3355.723,146106088.44914
2021-09-23 00:00:00,43520.0,43868.0,43100.0,43179.34,15521.844,674113211.41991,151413,7751.13,336764932.13461
2021-09-23 01:00:00,43179.66,43681.05,43056.0,43613.77,10523.667,456460221.97412,104404,5966.438,258866604.82449
2021-09-23 02:00:00,43613.76,43795.77,43464.67,43686.0,8298.097,361999917.53011,85686,4090.14,178480106.63576
2021-09-23 03:00:00,43683.24,44177.0,43606.0,44053.95,16335.821,718284237.91537,159654,9178.951,403654576.97311
2021-09-23 04:00:00,44053.95,44287.99,43993.79,44018.95,10314.882,455045024.94935,111579,5165.26,227937207.43879
2021-09-23 05:00:00,44018.94,44118.96,43692.95,43875.02,10329.606,453257987.58595,107714,4811.818,211156364.86752
2021-09-23 06:00:00,43875.03,44413.45,43682.01,44279.08,12267.468,539976623.73994,124233,6967.127,306885799.17458
2021-09-23 07:00:00,44279.08,44317.31,43940.0,44211.73,11965.193,527680986.04881,118981,5538.896,244274752.30658
2021-09-23 08:00:00,44211.25,44278.0,43801.01,43846.63,12856.391,566005346.97819,121291,5821.242,256317128.29779
2021-09-23 09:00:00,43845.07,44195.23,43769.79,43965.39,12270.467,539779260.42818,124271,6210.725,273239893.631
2021-09-23 10:00:00,43965.39,44140.61,43427.8,43755.94,19649.766,858842684.56384,190924,8997.853,393327664.96139
2021-09-23 11:00:00,43755.94,43799.29,43351.0,43633.6,13216.605,575856377.98963,134701,6429.373,280194064.03827
2021-09-23 12:00:00,43633.6,43913.53,43373.05,43492.87,17772.107,774817100.30927,174802,9142.993,398759756.9722
2021-09-23 13:00:00,43492.87,44161.72,43401.0,43995.63,18899.168,828444470.0067,184399,10174.094,445993340.00513
2021-09-23 14:00:00,43995.64,44250.0,43912.28,44123.58,12977.452,572067633.24239,130074,6833.889,301315144.72711
2021-09-23 15:00:00,44121.98,44184.5,43655.19,43740.46,13096.981,574969157.06302,135557,6143.925,269725239.08378
2021-09-23 16:00:00,43740.48,43883.3,43580.0,43780.0,9064.952,396563550.0036,99117,4487.597,196380301.2913
2021-09-23 17:00:00,43780.0,44928.8,43780.0,44801.59,39572.246,1760995813.21082,338888,21810.095,970547128.33146
2021-09-23 18:00:00,44801.59,44898.26,44425.41,44711.8,20687.169,923547964.12134,174441,9439.367,421494133.55807
2021-09-23 19:00:00,44711.8,44821.46,44522.0,44743.97,8190.066,366107103.39815,84510,3836.912,171548626.39939
2021-09-23 20:00:00,44743.97,44796.55,44436.9,44661.16,8514.132,379640794.35584,89334,4080.865,182011894.33114
2021-09-23 21:00:00,44661.13,44721.87,44525.36,44649.41,4928.397,219932459.24809,60310,2463.157,109920942.39408
2021-09-23 22:00:00,44649.41,44976.48,44322.4,44753.53,13818.122,617113982.29316,131905,7242.506,323567664.12091
2021-09-23 23:00:00,44751.91,44854.99,44557.23,44828.29,9182.926,410687062.43404,91844,4365.528,195264843.8398
2021-09-24 00:00:00,44828.29,44959.61,44582.01,44631.38,10528.119,471446708.62439,117906,5436.796,243495930.60309
2021-09-24 01:00:00,44631.38,44764.21,44358.3,44446.3,8358.535,372743725.1279,88004,3895.214,173761442.5284
2021-09-24 02:00:00,44446.3,44543.75,44264.16,44433.29,8944.245,397131235.71625,101939,4435.447,196980466.61927
2021-09-24 03:00:00,44433.29,44550.6,44200.0,44270.3,7731.424,343273069.77464,81495,3603.42,160043532.16922
2021-09-24 04:00:00,44270.31,44375.49,44020.03,44255.0,10147.747,448501847.69291,103409,4804.22,212376302.70958
2021-09-24 05:00:00,44256.55,44270.0,43873.11,44196.79,11946.771,526270280.62,116658,5966.899,262909659.34287
2021-09-24 06:00:00,44196.8,44400.0,44085.31,44091.78,10065.381,445501205.97655,106063,5082.637,224974520.87067
2021-09-24 07:00:00,44091.78,45134.33,44083.0,44785.01,31926.696,1427921881.34017,268140,17671.88,790361627.3176
2021-09-24 08:00:00,44785.01,45050.0,44380.0,44500.0,18494.095,828553901.84303,172237,8595.26,385129061.64823
2021-09-24 09:00:00,44500.0,44514.39,42331.39,42357.05,95662.931,4133123490.30334,795336,45909.317,1984299392.78871
2021-09-24 10:00:00,42357.04,42699.17,41928.21,42155.88,50877.032,2152060718.47767,442087,26174.049,1107482478.64511
2021-09-24 11:00:00,42155.89,42300.0,40650.0,41510.06,85272.035,3529959584.39216,715210,41661.941,1724999001.83091
2021-09-24 12:00:00,41510.06,41619.56,40938.82,41155.46,37019.59,1528382412.92889,314054,18493.939,763773757.49497
2021-09-24 13:00:00,41161.79,41970.0,40818.19,41800.0,52688.653,2183141710.31144,413336,28170.956,1167499256.15757
2021-09-24 14:00:00,41800.0,42640.64,41721.83,42417.12,44848.252,1895401281.85218,350622,23673.104,1000522444.31568
2021-09-24 15:00:00,42417.13,42450.0,41588.0,41927.65,26077.318,1094990250.48189,228012,12259.776,514756399.7427
2021-09-24 16:00:00,41927.63,42349.19,41829.06,42173.77,17895.273,753216367.32134,172430,9693.93,408146647.74619
2021-09-24 17:00:00,42174.77,42174.78,41722.8,41977.67,13730.98,575861376.29614,138276,6731.183,282300393.31006
2021-09-24 18:00:00,41980.57,42298.82,41909.41,42128.69,10243.019,431530018.2908,104205,5382.177,226758622.55026
2021-09-24 19:00:00,42128.69,42500.0,42111.38,42337.69,9886.209,418213847.11421,99082,4990.283,211139027.47451
2021-09-24 20:00:00,42337.68,42972.0,42271.87,42918.11,15265.791,652015526.08759,143857,8858.396,378399257.78766
2021-09-24 21:00:00,42918.11,43196.82,42815.32,42896.89,12454.684,535490521.48034,121036,6434.179,276723467.77072
2021-09-24 22:00:00,42896.9,43080.0,42736.88,42985.93,8654.918,371227502.43317,91534,4389.53,188300800.50711
2021-09-24 23:00:00,42985.93,43020.26,42500.0,42798.49,9875.822,421971331.3881,98041,4578.787,195700966.02292
2021-09-25 00:00:00,42798.49,42938.0,42529.09,42711.11,11001.446,469935754.63224,106275,5241.09,223909635.94968
2021-09-25 01:00:00,42710.96,42766.42,42010.76,42379.81,15554.78,658392553.16845,146438,7590.653,321331733.51453
2021-09-25 02:00:00,42375.84,42720.0,42258.38,42326.25,9671.554,410894744.87458,98086,4835.305,205511056.54243
2021-09-25 03:00:00,42326.24,42751.61,42316.55,42588.72,8136.568,346296936.90736,88364,4352.063,185219996.43418
2021-09-25 04:00:00,42588.73,42849.34,42588.72,42667.4,6606.185,282375562.42268,77197,3326.386,142197272.16351
